,basy_yydj,age_group,basy_zyzd_jbbm_3,basy_ssjczbm1_3,count,耗材费
316802,6,8,197,86,5,3053.1059999999998
316803,6,8,197,87,2,220.89
316804,6,8,197,88,1,240.52
316805,6,8,197,90,1,257.58000000000004
316806,6,8,197,92,1,3436.65
316807,6,8,197,93,8,614.6
316808,6,8,197,96,9,1764.2488888888888
316809,6,8,197,99,90,862.6017777777778
316810,6,8,197,100,23,589.63
316811,6,8,198,1,11,16664.684545454544
316812,6,8,198,3,4,4058.3075
316813,6,8,198,4,1,2274.7
316814,6,8,198,16,1,553.77
316815,6,8,198,17,5,6442.96
316816,6,8,198,21,1,326.18
316817,6,8,198,22,1,4668.05
316818,6,8,198,26,1,1194.05
316819,6,8,198,27,2,2364.76
316820,6,8,198,29,5,1926.596
316821,6,8,198,33,6,2009.54
316822,6,8,198,34,11,1452.390909090909
316823,6,8,198,37,1,252.48
316824,6,8,198,38,9,942.2588888888889
316825,6,8,198,39,4,5818.535
316826,6,8,198,40,37,1349.3608108108108
316827,6,8,198,41,97,988.4574226804124
316828,6,8,198,43,1,16833.53
316829,6,8,198,44,3,6424.280000000002
316830,6,8,198,45,7,7097.2414285714285
316831,6,8,198,50,1,676.29
316832,6,8,198,54,12,5429.805833333333
316833,6,8,198,55,3,1979.5966666666666
316834,6,8,198,57,3,1048.2700000000002
316835,6,8,198,59,1,4628.5
316836,6,8,198,62,2,6517.745
316837,6,8,198,65,1,1587.92
316838,6,8,198,70,1,5543.59
316839,6,8,198,77,12,3628.1183333333333
316840,6,8,198,78,4,2024.9125000000001
316841,6,8,198,80,1,52554.73
316842,6,8,198,81,6,33393.365
316843,6,8,198,83,3,1366.2366666666667
316844,6,8,198,85,1,1160.7
316845,6,8,198,86,2,1146.3999999999999
316846,6,8,198,87,2,374.68
316847,6,8,198,88,2,1161.58
316848,6,8,198,89,4,568.3675000000001
316849,6,8,198,90,3,1369.5233333333333
316850,6,8,198,92,6,1898.4533333333336
316851,6,8,198,93,8,675.5775
316852,6,8,198,96,3,2093.9833333333336
316853,6,8,198,99,107,1249.629906542056
316854,6,8,198,100,26,386.3707692307692
316855,6,8,199,3,5,580.458
316856,6,8,199,7,1,14458.72
316857,6,8,199,17,3,6575.876666666666
316858,6,8,199,21,1,11357.0
316859,6,8,199,27,1,62630.12
316860,6,8,199,33,2,372.71500000000003
316861,6,8,199,34,3,656.1633333333333
316862,6,8,199,38,7,561.6914285714286
316863,6,8,199,39,1,7893.559999999999
316864,6,8,199,40,20,1263.859
316865,6,8,199,41,91,1216.1698901098903
316866,6,8,199,42,1,3967.39
316867,6,8,199,45,2,38533.985
316868,6,8,199,54,3,2887.603333333333
316869,6,8,199,57,1,3726.71
316870,6,8,199,68,1,4483.29
316871,6,8,199,81,1,5066.73
316872,6,8,199,83,1,748.4
316873,6,8,199,86,1,480.68
316874,6,8,199,88,1,660.88
316875,6,8,199,90,2,345.15
316876,6,8,199,92,1,3019.84
316877,6,8,199,96,4,1041.3725
316878,6,8,199,99,102,1961.9386274509802
316879,6,8,199,100,8,479.76625
316880,6,8,200,0,1,375.37
316881,6,8,200,16,1,780.71
316882,6,8,200,17,2,25344.14
316883,6,8,200,21,2,1701.2350000000001
316884,6,8,200,26,2,2198.6
316885,6,8,200,33,3,1333.4633333333334
316886,6,8,200,34,3,1523.9566666666667
316887,6,8,200,38,2,536.955
316888,6,8,200,39,1,1844.91
316889,6,8,200,40,10,1114.979
316890,6,8,200,41,80,1292.81825
316891,6,8,200,45,4,12752.4925
316892,6,8,200,54,2,1165.4499999999998
316893,6,8,200,55,4,1306.8825
316894,6,8,200,77,1,4160.610000000001
316895,6,8,200,78,3,451.19
316896,6,8,200,81,1,51539.07
316897,6,8,200,83,1,1018.81
316898,6,8,200,90,5,1197.624
316899,6,8,200,92,1,631.1800000000001
316900,6,8,200,93,4,3059.78
316901,6,8,200,99,71,1235.0085915492957
316902,6,8,200,100,10,365.568
316903,6,8,201,1,2,9932.035
316904,6,8,201,4,1,1345.95
316905,6,8,201,14,1,204.45
316906,6,8,201,16,1,714.0799999999999
316907,6,8,201,17,5,391.276
316908,6,8,201,25,1,931.39
316909,6,8,201,29,1,302.74
316910,6,8,201,33,1,725.13
316911,6,8,201,34,3,718.2733333333334
316912,6,8,201,38,2,554.83
316913,6,8,201,39,3,1623.9766666666667
316914,6,8,201,40,14,992.5200000000001
316915,6,8,201,41,73,847.5382191780822
316916,6,8,201,43,1,1689.68
316917,6,8,201,44,2,700.2950000000001
316918,6,8,201,45,2,5631.26
316919,6,8,201,50,1,3077.63
316920,6,8,201,54,3,1411.6966666666667
316921,6,8,201,55,1,700.35
316922,6,8,201,56,1,12242.28
316923,6,8,201,78,1,449.18
316924,6,8,201,83,1,3052.86
316925,6,8,201,89,1,622.7299999999999
316926,6,8,201,90,7,978.7871428571428
316927,6,8,201,92,1,1537.73
316928,6,8,201,93,2,617.635
316929,6,8,201,96,5,4242.8279999999995
316930,6,8,201,99,79,1040.902405063291
316931,6,8,201,100,20,482.668
316932,6,8,202,1,3,20203.406666666666
316933,6,8,202,3,2,1210.465
316934,6,8,202,17,5,5474.108
316935,6,8,202,25,2,3734.9350000000004
316936,6,8,202,27,1,1618.41
316937,6,8,202,28,1,293.84
316938,6,8,202,33,2,1362.45
316939,6,8,202,34,2,2434.73
316940,6,8,202,38,2,2036.83
316941,6,8,202,39,1,4363.29
316942,6,8,202,40,12,1229.9066666666665
316943,6,8,202,41,64,1182.33078125
316944,6,8,202,42,16,4229.954375
316945,6,8,202,43,6,4113.031666666667
316946,6,8,202,44,2,367.42999999999995
316947,6,8,202,45,7,7361.091428571429
316948,6,8,202,46,1,8766.66
316949,6,8,202,54,2,1316.5149999999999
316950,6,8,202,55,1,698.9
316951,6,8,202,89,1,2165.94
316952,6,8,202,90,6,1132.965
316953,6,8,202,92,1,3283.04
316954,6,8,202,93,3,1960.6433333333334
316955,6,8,202,96,2,1074.31
316956,6,8,202,99,70,1365.0324285714287
316957,6,8,202,100,10,307.746
316958,6,8,203,17,1,1127.84
316959,6,8,203,21,2,1631.8600000000001
316960,6,8,203,33,1,2295.4
316961,6,8,203,34,3,655.8133333333334
316962,6,8,203,38,3,10794.136666666667
316963,6,8,203,39,6,3655.456666666667
316964,6,8,203,40,5,1688.6559999999997
316965,6,8,203,41,95,865.3837894736843
316966,6,8,203,44,1,246.91
316967,6,8,203,45,16,2354.875625
316968,6,8,203,48,16,2873.116875
316969,6,8,203,51,2,4092.1
316970,6,8,203,52,1,9533.73
316971,6,8,203,54,1,1490.4
316972,6,8,203,55,1,327.71
316973,6,8,203,77,5,11353.072
316974,6,8,203,78,2,452.31
316975,6,8,203,81,2,1181.9350000000002
316976,6,8,203,83,2,2201.44
316977,6,8,203,86,1,1071.28
316978,6,8,203,89,2,2086.87
316979,6,8,203,90,11,959.0381818181818
316980,6,8,203,92,1,1239.03
316981,6,8,203,93,8,778.44875
316982,6,8,203,96,1,4031.47
316983,6,8,203,99,101,1205.770099009901
316984,6,8,203,100,2,689.985
316985,6,8,204,1,1,31329.27
316986,6,8,204,3,2,6406.94
316987,6,8,204,4,1,221.01
316988,6,8,204,6,1,1325.4
316989,6,8,204,17,4,2899.6825
316990,6,8,204,25,2,839.085
316991,6,8,204,27,2,7045.18
316992,6,8,204,30,1,429.78
316993,6,8,204,31,1,381.21
316994,6,8,204,32,7,15567.955714285714
316995,6,8,204,33,3,1759.8000000000002
316996,6,8,204,34,6,1859.943333333333
316997,6,8,204,38,1,1994.55
316998,6,8,204,39,2,7337.969999999999
316999,6,8,204,40,6,1574.1783333333333
317000,6,8,204,41,46,1069.4715217391306
317001,6,8,204,42,43,4895.6904651162795
317002,6,8,204,43,19,7096.05
317003,6,8,204,44,1,295.17
317004,6,8,204,45,3,4356.446666666667
317005,6,8,204,52,1,7275.49
317006,6,8,204,56,1,1593.84
317007,6,8,204,58,1,4780.59
317008,6,8,204,62,1,900.0200000000001
317009,6,8,204,85,1,1468.2
317010,6,8,204,86,2,2335.515
317011,6,8,204,89,2,663.2049999999999
317012,6,8,204,90,5,1132.166
317013,6,8,204,96,3,12707.136666666667
317014,6,8,204,99,46,856.5497826086956
317015,6,8,204,100,3,898.3266666666667
317016,6,8,205,17,2,4038.12
317017,6,8,205,32,1,30015.27
317018,6,8,205,38,2,858.06
317019,6,8,205,40,6,1440.9399999999998
317020,6,8,205,41,38,971.9097368421053
317021,6,8,205,42,65,4276.586
317022,6,8,205,43,38,4410.902368421052
317023,6,8,205,44,6,1615.2883333333332
317024,6,8,205,45,40,3244.3329999999996
317025,6,8,205,48,31,4347.31935483871
317026,6,8,205,51,2,6449.615
317027,6,8,205,54,1,507.2
317028,6,8,205,85,1,944.11
317029,6,8,205,88,1,896.37
317030,6,8,205,90,5,656.168
317031,6,8,205,93,2,410.22
317032,6,8,205,96,2,1602.4450000000002
317033,6,8,205,99,39,1256.7376923076922
317034,6,8,205,100,10,337.072
317035,6,8,206,3,1,249.4
317036,6,8,206,17,4,10851.0825
317037,6,8,206,27,1,5429.95
317038,6,8,206,30,2,2328.485
317039,6,8,206,32,17,18899.47823529412
317040,6,8,206,33,1,778.93
317041,6,8,206,34,2,4897.4800000000005
317042,6,8,206,41,36,952.0991666666666
317043,6,8,206,42,43,3970.1306976744186
317044,6,8,206,43,18,7901.440555555555
317045,6,8,206,44,1,204.76
317046,6,8,206,45,58,2609.623793103448
317047,6,8,206,48,50,4851.9172
317048,6,8,206,50,2,24033.475
317049,6,8,206,51,5,3579.3940000000002
317050,6,8,206,52,8,18972.205
317051,6,8,206,90,3,1829.993333333333
317052,6,8,206,99,44,1112.5320454545456
317053,6,8,206,100,7,536.16
317054,6,8,207,17,3,6369.463333333333
317055,6,8,207,30,5,2188.208
317056,6,8,207,32,27,18596.25592592593
317057,6,8,207,33,1,227.94
317058,6,8,207,38,1,3016.71
317059,6,8,207,39,1,7170.54
317060,6,8,207,40,1,2959.36
317061,6,8,207,41,32,950.04375
317062,6,8,207,44,1,398.15
317063,6,8,207,45,40,3222.1572499999997
317064,6,8,207,46,1,1336.01
317065,6,8,207,48,38,3852.240526315789
317066,6,8,207,51,2,1439.11
317067,6,8,207,52,1,3809.96
317068,6,8,207,77,1,931.5
317069,6,8,207,81,1,6430.09
317070,6,8,207,85,1,4045.04
317071,6,8,207,89,2,630.71
317072,6,8,207,90,4,496.38
317073,6,8,207,92,1,235.33
317074,6,8,207,96,1,3441.0
317075,6,8,207,99,25,545.4016
317076,6,8,207,100,4,773.5925
317077,6,8,208,30,2,2091.485
317078,6,8,208,31,1,321.85
317079,6,8,208,32,17,19931.232941176473
317080,6,8,208,33,4,1418.1025
317081,6,8,208,38,1,3982.33
317082,6,8,208,40,1,1280.84
317083,6,8,208,41,8,541.3275
317084,6,8,208,42,26,8237.833461538461
317085,6,8,208,43,13,5252.00076923077
317086,6,8,208,44,2,434.505
317087,6,8,208,45,1,322.11
317088,6,8,208,48,1,16342.28
317089,6,8,208,68,10,3627.085
317090,6,8,208,83,1,470.85
317091,6,8,208,86,2,964.2149999999999
317092,6,8,208,90,3,2056.9266666666667
317093,6,8,208,96,2,11110.86
317094,6,8,208,99,9,872.1288888888889
317095,6,8,208,100,1,461.72
317096,6,8,209,17,5,18603.296
317097,6,8,209,21,1,1314.1
317098,6,8,209,25,1,3682.5
317099,6,8,209,27,1,4534.3
317100,6,8,209,31,1,202.29
317101,6,8,209,34,1,260.22
317102,6,8,209,38,2,13054.880000000001
317103,6,8,209,41,26,1082.2742307692308
317104,6,8,209,42,52,4742.606730769231
317105,6,8,209,43,25,5988.9784
317106,6,8,209,44,2,849.94
317107,6,8,209,45,35,3241.7685714285712
317108,6,8,209,48,27,5601.084814814815
317109,6,8,209,49,1,1142.62
317110,6,8,209,50,1,5508.27
317111,6,8,209,52,1,338.63
317112,6,8,209,85,9,1893.391111111111
317113,6,8,209,86,4,752.925
317114,6,8,209,87,1,4500.25
317115,6,8,209,88,1,390.34
317116,6,8,209,90,4,1012.3924999999999
317117,6,8,209,93,1,601.93
317118,6,8,209,96,3,2506.9
317119,6,8,209,99,27,1062.808888888889
317120,6,8,209,100,10,725.371
317121,6,8,210,17,4,14875.765
317122,6,8,210,30,3,1717.3266666666666
317123,6,8,210,32,9,17956.66
317124,6,8,210,41,4,873.4675000000001
317125,6,8,210,44,1,251.4
317126,6,8,210,45,72,2976.186944444444
317127,6,8,210,46,1,4602.02
317128,6,8,210,48,50,4348.8862
317129,6,8,210,50,1,28585.210000000003
317130,6,8,210,51,4,6166.54
317131,6,8,210,52,3,15793.306666666665
317132,6,8,210,57,1,1725.5
317133,6,8,210,67,3,841.4900000000001
317134,6,8,210,68,15,2442.016666666667
317135,6,8,210,85,12,2003.4491666666665
317136,6,8,210,90,1,2111.39
317137,6,8,210,99,3,888.4233333333333
317138,6,8,210,100,1,401.38
317139,6,8,211,25,2,2764.75
317140,6,8,211,26,1,1663.44
317141,6,8,211,27,2,5015.615
317142,6,8,211,29,3,1397.4566666666667
317143,6,8,211,30,7,924.2285714285715
317144,6,8,211,31,2,409.72
317145,6,8,211,32,18,19920.126111111113
317146,6,8,211,33,2,916.6850000000001
317147,6,8,211,41,1,597.48
317148,6,8,211,42,20,5677.431500000001
317149,6,8,211,43,12,5312.719166666667
317150,6,8,211,45,1,2149.0
317151,6,8,211,67,4,301.115
317152,6,8,211,68,39,3248.18358974359
317153,6,8,211,71,1,3716.63
317154,6,8,211,85,10,1943.2849999999999
317155,6,8,211,86,1,9426.02
317156,6,8,211,99,2,1128.665
317157,6,8,211,100,1,200.78
317158,6,8,212,10,1,2116.74
317159,6,8,212,17,4,16288.755000000001
317160,6,8,212,26,18,2135.6366666666668
317161,6,8,212,27,1,7042.16
317162,6,8,212,42,27,3824.8474074074074
317163,6,8,212,43,14,5658.254285714285
317164,6,8,212,44,2,374.235
317165,6,8,212,45,34,2736.400882352941
317166,6,8,212,46,1,724.71
317167,6,8,212,48,33,6110.765151515152
317168,6,8,212,51,3,6455.046666666666
317169,6,8,212,52,4,14946.1975
317170,6,8,212,55,2,11036.095000000001
317171,6,8,212,57,7,2168.128571428572
317172,6,8,212,60,1,1653.85
317173,6,8,212,64,1,1014.68
317174,6,8,212,67,1,3825.88
317175,6,8,212,68,13,3444.0253846153846
317176,6,8,212,70,1,3945.21
317177,6,8,212,71,3,1120.7933333333333
317178,6,8,212,86,1,894.66
317179,6,8,212,99,2,352.625
317180,6,8,212,100,1,218.7
317181,6,8,213,17,3,14169.663333333332
317182,6,8,213,18,1,1422.57
317183,6,8,213,25,3,392.34666666666664
317184,6,8,213,26,1,2331.4
317185,6,8,213,27,8,1245.56125
317186,6,8,213,28,1,2459.64
317187,6,8,213,29,8,947.41125
317188,6,8,213,30,4,917.8199999999999
317189,6,8,213,32,14,19612.069285714282
317190,6,8,213,44,1,451.79
317191,6,8,213,45,291,1417.7117525773197
317192,6,8,213,48,137,2249.307080291971
317193,6,8,213,50,1,20849.46
317194,6,8,213,51,1,2153.81
317195,6,8,213,52,1,35178.1
317196,6,8,213,55,1,16216.06
317197,6,8,213,57,5,1837.9959999999999
317198,6,8,213,71,2,1074.145
317199,6,8,213,76,1,1768.72
317200,6,8,213,85,8,2207.7312500000003
317201,6,8,213,86,1,774.0
317202,6,8,213,100,2,574.57
317203,6,8,214,24,1,597.31
317204,6,8,214,25,10,1670.4270000000001
317205,6,8,214,26,22,2058.890909090909
317206,6,8,214,27,17,1256.1741176470587
317207,6,8,214,28,2,702.45
317208,6,8,214,29,17,865.4182352941177
317209,6,8,214,30,3,596.3233333333334
317210,6,8,214,32,11,17901.80181818182
317211,6,8,214,41,1,4056.33
317212,6,8,214,42,8,2481.49875
317213,6,8,214,43,13,6370.3946153846155
317214,6,8,214,45,3,8920.109999999999
317215,6,8,214,50,1,5912.14
317216,6,8,214,51,4,3724.7825
317217,6,8,214,52,7,12862.464285714286
317218,6,8,214,57,5,3418.5800000000004
317219,6,8,214,67,3,2874.226666666667
317220,6,8,214,68,21,3144.7380952380954
317221,6,8,214,85,5,1533.66
317222,6,8,214,86,1,655.57
317223,6,8,215,17,5,9697.944
317224,6,8,215,21,5,1289.3
317225,6,8,215,22,2,785.2950000000001
317226,6,8,215,24,1,920.14
317227,6,8,215,25,1,351.34000000000003
317228,6,8,215,26,62,2319.948870967742
317229,6,8,215,27,10,1421.8029999999999
317230,6,8,215,28,2,1349.31
317231,6,8,215,29,8,992.46
317232,6,8,215,30,3,1525.4466666666667
317233,6,8,215,32,5,17687.416
317234,6,8,215,42,25,4625.5472
317235,6,8,215,43,24,4815.242916666667
317236,6,8,215,44,7,271.88142857142856
317237,6,8,215,45,609,1259.0358784893267
317238,6,8,215,48,184,1558.9964130434785
317239,6,8,215,49,1,374.29
317240,6,8,215,54,1,11522.45
317241,6,8,215,57,1,974.89
317242,6,8,215,59,1,6872.39
317243,6,8,215,60,1,4037.75
317244,6,8,215,67,5,1946.268
317245,6,8,215,68,30,2971.1533333333336
317246,6,8,215,69,1,646.66
317247,6,8,215,83,2,846.9549999999999
317248,6,8,215,86,6,2566.6283333333336
317249,6,8,215,100,3,738.1333333333333
317250,6,8,216,4,1,257.65
317251,6,8,216,17,15,14528.124000000002
317252,6,8,216,18,1,257.39
317253,6,8,216,26,33,2305.5954545454542
317254,6,8,216,34,1,5999.94
317255,6,8,216,37,2,13586.215
317256,6,8,216,42,5,1543.7640000000001
317257,6,8,216,43,25,4380.3728
317258,6,8,216,44,6,1085.045
317259,6,8,216,45,1159,1390.0898705780844
317260,6,8,216,47,1,2756.58
317261,6,8,216,48,424,1794.3054716981133
317262,6,8,216,50,2,8235.55
317263,6,8,216,51,4,3075.2475000000004
317264,6,8,216,52,11,11611.339090909092
317265,6,8,216,57,2,2451.2
317266,6,8,216,70,2,877.845
317267,6,8,216,71,4,1021.2375
317268,6,8,216,85,8,2677.59875
317269,6,8,216,86,2,750.4300000000001
317270,6,8,216,88,1,1205.65
317271,6,8,216,93,1,391.81
317272,6,8,217,1,2,1335.825
317273,6,8,217,11,1,5865.46
317274,6,8,217,17,2,2557.9950000000003
317275,6,8,217,20,1,1703.1799999999998
317276,6,8,217,21,6,1439.0933333333332
317277,6,8,217,22,11,2644.526363636364
317278,6,8,217,24,1,1750.87
317279,6,8,217,25,2,2428.7400000000002
317280,6,8,217,27,4,997.865
317281,6,8,217,29,3,568.4633333333334
317282,6,8,217,30,8,1802.52375
317283,6,8,217,32,22,18867.77090909091
317284,6,8,217,33,3,763.5433333333334
317285,6,8,217,40,1,1635.2
317286,6,8,217,42,21,3203.264285714286
317287,6,8,217,43,61,6060.159180327869
317288,6,8,217,44,3,612.38
317289,6,8,217,45,613,1276.5462153344208
317290,6,8,217,48,212,1409.7344811320756
317291,6,8,217,51,8,4822.040000000001
317292,6,8,217,52,26,16768.22730769231
317293,6,8,217,57,5,2368.888
317294,6,8,217,67,3,525.5133333333333
317295,6,8,217,68,21,4066.115238095238
317296,6,8,217,76,1,761.55
317297,6,8,217,85,8,1645.13125
317298,6,8,217,88,1,1106.47
317299,6,8,217,100,1,330.44
317300,6,8,218,4,1,6749.38
317301,6,8,218,7,3,6752.09
317302,6,8,218,18,1,806.16
317303,6,8,218,21,8,507.74
317304,6,8,218,22,5,3194.8740000000003
317305,6,8,218,25,5,3536.846
317306,6,8,218,26,29,2464.7124137931037
317307,6,8,218,27,9,1035.301111111111
317308,6,8,218,28,2,1825.77
317309,6,8,218,29,14,1536.1592857142857
317310,6,8,218,30,14,1098.2014285714286
317311,6,8,218,31,1,708.62
317312,6,8,218,32,25,16109.2904
317313,6,8,218,33,4,873.4075
317314,6,8,218,34,2,4229.115
317315,6,8,218,37,3,18910.72
317316,6,8,218,42,14,2716.147857142857
317317,6,8,218,43,31,9329.57870967742
317318,6,8,218,45,3,6807.41
317319,6,8,218,50,2,7595.41
317320,6,8,218,51,5,6242.124000000001
317321,6,8,218,52,6,15900.956666666667
317322,6,8,218,54,1,7092.38
317323,6,8,218,55,2,9585.240000000002
317324,6,8,218,67,2,431.09499999999997
317325,6,8,218,68,14,2995.9192857142857
317326,6,8,218,69,1,321.35
317327,6,8,218,71,5,964.426
317328,6,8,218,80,1,317.26
317329,6,8,218,83,2,3860.545
317330,6,8,218,86,15,1263.618
317331,6,8,218,100,1,222.44
317332,6,8,219,1,2,8900.74
317333,6,8,219,7,1,5773.96
317334,6,8,219,17,4,16994.6675
317335,6,8,219,21,10,1140.422
317336,6,8,219,22,5,2461.734
317337,6,8,219,25,2,376.71500000000003
317338,6,8,219,26,57,2540.6126315789475
317339,6,8,219,30,2,2395.315
317340,6,8,219,32,11,16062.32909090909
317341,6,8,219,33,2,695.02
317342,6,8,219,34,8,13432.815
317343,6,8,219,37,4,17748.2425
317344,6,8,219,38,1,1196.8
317345,6,8,219,43,2,3286.5750000000003
317346,6,8,219,45,550,1279.7390181818182
317347,6,8,219,47,1,2982.59
317348,6,8,219,48,210,1640.3381904761907
317349,6,8,219,50,5,11868.503999999999
317350,6,8,219,57,3,2986.0633333333335
317351,6,8,219,60,2,4464.31
317352,6,8,219,68,1,4217.349999999999
317353,6,8,219,71,1,244.82
317354,6,8,219,77,2,2177.7000000000003
317355,6,8,219,78,2,6420.3150000000005
317356,6,8,219,80,2,634.825
317357,6,8,219,86,7,1861.1514285714286
317358,6,8,219,88,2,1278.91
317359,6,8,219,100,2,697.23
317360,6,8,220,7,2,5411.46
317361,6,8,220,17,9,17588.817777777775
317362,6,8,220,18,1,1087.69
317363,6,8,220,23,1,2468.9
317364,6,8,220,25,1,3471.7000000000003
317365,6,8,220,27,4,1564.235
317366,6,8,220,28,2,2067.065
317367,6,8,220,29,8,1046.6875
317368,6,8,220,30,1,3440.4
317369,6,8,220,32,2,8100.59
317370,6,8,220,34,4,4713.42
317371,6,8,220,37,1,27196.81
317372,6,8,220,41,1,14047.77
317373,6,8,220,42,11,4202.308181818182
317374,6,8,220,43,25,5997.956800000001
317375,6,8,220,44,1,309.91
317376,6,8,220,45,937,1317.8463073639275
317377,6,8,220,46,1,2969.51
317378,6,8,220,47,2,7649.42
317379,6,8,220,48,325,1650.957969230769
317380,6,8,220,49,1,556.23
317381,6,8,220,50,1,7650.54
317382,6,8,220,51,2,2770.675
317383,6,8,220,52,11,20688.90818181818
317384,6,8,220,54,5,5163.842000000001
317385,6,8,220,55,6,6923.6466666666665
317386,6,8,220,57,2,2062.145
317387,6,8,220,63,1,539.01
317388,6,8,220,76,1,538.1
317389,6,8,220,77,3,14373.019999999999
317390,6,8,220,80,1,828.5
317391,6,8,220,81,1,7435.95
317392,6,8,220,83,10,945.109
317393,6,8,220,85,4,3248.965
317394,6,8,220,86,20,682.033
317395,6,8,220,88,1,1240.15
317396,6,8,220,93,1,606.54
317397,6,8,220,100,1,1810.15
317398,6,8,221,1,1,32979.93
317399,6,8,221,3,1,12079.22
317400,6,8,221,7,6,6855.115000000001
317401,6,8,221,8,1,576.3399999999999
317402,6,8,221,16,1,400.9
317403,6,8,221,21,19,1354.842105263158
317404,6,8,221,22,3,2603.306666666667
317405,6,8,221,25,6,643.74
317406,6,8,221,26,51,2695.638823529412
317407,6,8,221,27,9,1618.6333333333334
317408,6,8,221,28,2,316.04999999999995
317409,6,8,221,29,10,873.4959999999999
317410,6,8,221,30,7,1262.9657142857143
317411,6,8,221,32,18,14507.86888888889
317412,6,8,221,34,5,4107.446
317413,6,8,221,39,3,11030.476666666667
317414,6,8,221,40,2,2785.635
317415,6,8,221,42,12,3350.4150000000004
317416,6,8,221,43,63,6140.1207936507935
317417,6,8,221,44,1,759.91
317418,6,8,221,45,14,4969.890714285714
317419,6,8,221,50,9,13279.138888888889
317420,6,8,221,51,9,4618.393333333333
317421,6,8,221,52,18,21187.701666666668
317422,6,8,221,55,4,8624.5475
317423,6,8,221,67,2,562.335
317424,6,8,221,68,18,3460.9594444444447
317425,6,8,221,71,2,618.89
317426,6,8,221,76,4,6528.3925
317427,6,8,221,77,1,88687.51999999999
317428,6,8,221,80,1,202.12
317429,6,8,221,81,2,4114.195
317430,6,8,221,82,2,623.63
317431,6,8,221,83,23,765.7234782608696
317432,6,8,221,85,3,572.7833333333333
317433,6,8,221,86,41,795.1292682926829
317434,6,8,221,99,1,324.44
317435,6,8,221,100,3,230.93999999999997
317436,6,8,222,1,1,16387.43
317437,6,8,222,7,1,7307.530000000001
317438,6,8,222,16,4,555.3199999999999
317439,6,8,222,17,6,18396.453333333335
317440,6,8,222,21,31,1099.981935483871
317441,6,8,222,22,5,1322.096
317442,6,8,222,24,1,2332.64
317443,6,8,222,25,3,1749.9166666666667
317444,6,8,222,26,33,2860.0206060606065
317445,6,8,222,27,9,897.5811111111111
317446,6,8,222,29,3,2669.6266666666666
317447,6,8,222,30,14,1336.1100000000001
317448,6,8,222,32,21,17603.144285714283
317449,6,8,222,33,2,911.685
317450,6,8,222,34,2,5647.09
317451,6,8,222,37,4,28852.91
317452,6,8,222,38,3,451.55333333333334
317453,6,8,222,39,5,11160.836
317454,6,8,222,40,1,3952.68
317455,6,8,222,41,3,13761.300000000001
317456,6,8,222,43,4,2550.5274999999997
317457,6,8,222,44,2,875.765
317458,6,8,222,45,463,1373.2387904967604
317459,6,8,222,48,183,1902.434480874317
317460,6,8,222,50,5,14498.226
317461,6,8,222,54,6,5918.455000000001
317462,6,8,222,55,6,6432.348333333334
317463,6,8,222,71,1,1259.19
317464,6,8,222,82,2,727.34
317465,6,8,222,83,12,639.6058333333334
317466,6,8,222,86,32,620.128125
317467,6,8,222,99,1,419.81
317468,6,8,222,100,3,446.44
317469,6,8,223,1,1,11813.22
317470,6,8,223,7,1,2395.08
317471,6,8,223,17,13,14672.02923076923
317472,6,8,223,18,2,1011.215
317473,6,8,223,21,6,488.96166666666664
317474,6,8,223,25,3,540.03
317475,6,8,223,26,1,757.14
317476,6,8,223,27,3,431.5133333333333
317477,6,8,223,29,4,1717.5475000000001
317478,6,8,223,30,1,291.62
317479,6,8,223,33,1,497.75
317480,6,8,223,34,4,9305.7875
317481,6,8,223,37,7,27584.104285714282
317482,6,8,223,38,1,883.2099999999999
317483,6,8,223,39,2,3716.69
317484,6,8,223,41,2,11532.875
317485,6,8,223,42,12,3082.695833333333
317486,6,8,223,43,32,5122.9696875
317487,6,8,223,44,3,577.6899999999999
317488,6,8,223,45,538,1423.3311152416356
317489,6,8,223,47,1,1005.81
317490,6,8,223,48,180,1610.6431666666667
317491,6,8,223,49,1,259.43
317492,6,8,223,50,9,9454.905555555555
317493,6,8,223,51,7,6130.352857142857
317494,6,8,223,52,6,22568.535000000003
317495,6,8,223,54,5,5399.086
317496,6,8,223,57,5,1723.0099999999998
317497,6,8,223,76,3,1010.7733333333332
317498,6,8,223,77,1,3789.98
317499,6,8,223,78,1,694.02
317500,6,8,223,81,1,8495.73
317501,6,8,223,82,2,387.46000000000004
317502,6,8,223,83,4,960.4275
317503,6,8,223,86,5,904.0959999999999
317504,6,8,223,88,1,947.38
317505,6,8,223,99,1,929.76
317506,6,8,223,100,3,409.17666666666673
317507,6,8,224,1,1,3625.5
317508,6,8,224,3,1,12450.18
317509,6,8,224,7,2,2569.37
317510,6,8,224,8,1,476.47
317511,6,8,224,21,2,1504.8
317512,6,8,224,22,4,1751.9875
317513,6,8,224,25,4,727.06
317514,6,8,224,27,2,391.195
317515,6,8,224,28,1,853.71
317516,6,8,224,29,6,1043.0683333333334
317517,6,8,224,30,6,1599.2483333333332
317518,6,8,224,32,12,19490.75416666667
317519,6,8,224,33,1,1065.69
317520,6,8,224,34,3,1187.4766666666667
317521,6,8,224,42,2,1208.775
317522,6,8,224,43,18,6741.868333333334
317523,6,8,224,44,1,1658.75
317524,6,8,224,45,10,2451.029
317525,6,8,224,50,2,9158.0
